"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AA2","AA3","AB1","AD1","AE1","AH1","AH2","AH3","AH4","AH5","AH6","AI1","AI2","AI3","AI4","AI5","AI6","AT1","AT2","AU1","AU2","AW1","AW2","AX1","AX2","GA1","GA2","GA3","GD1","GD2","GD3","GE1","GF1","KA1","KA2","KB1","KB2","KB3","KC1","KC2","KD1","KD2","KE1","MA1","MD1","MG1","MH1","MK1","MW1","OC1","OD1","OE1","OE2","OE3","REM","EQD"
"72484653123","2024-01-17T23:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0139,5","-0028,5","10146,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0144,1","060,N,+0106,1",,,,,,,,,"10129,5,09347,5","3,9,001,9,+999,9",,,,,,,,,,"MET11401/17/24 15:53:02 METAR KVGT 172353Z 00000KT 10SM CLR 14/M03 A2991 RMK AO2 SLP146 T01391028 10144 20106 53001 (MZ)",
"72484653123","2024-01-18T00:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0122,5","-0033,5","10156,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10139,5,09356,5",,,,,,,,,,,"MET09101/17/24 16:53:01 METAR KVGT 180053Z 00000KT 10SM CLR 12/M03 A2994 RMK AO2 SLP156 T01221033",
"72484653123","2024-01-18T01:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","030,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0117,5","-0022,5","10165,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10146,5,09363,5",,,,,,,,,,,"MET09101/17/24 17:53:01 METAR KVGT 180153Z 03003KT 10SM CLR 12/M02 A2996 RMK AO2 SLP165 T01171022",
"72484653123","2024-01-18T02:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","270,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0100,5","-0022,5","10171,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10149,5,09366,5","1,9,020,9,+999,9",,,,,,,,,,"MET09701/17/24 18:53:01 METAR KVGT 180253Z 27005KT 10SM CLR 10/M02 A2997 RMK AO2 SLP171 T01001022 51020",
"72484653123","2024-01-18T03:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","320,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0078,5","-0022,5","10176,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10156,5,09372,5",,,,,,,,,,,"MET09101/17/24 19:53:01 METAR KVGT 180353Z 32005KT 10SM CLR 08/M02 A2999 RMK AO2 SLP176 T00781022",
"72484653123","2024-01-18T04:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","300,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0072,5","-0028,5","10178,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10156,5,09372,5",,,,,,,,,,,"MET09101/17/24 20:53:02 METAR KVGT 180453Z 30005KT 10SM CLR 07/M03 A2999 RMK AO2 SLP178 T00721028",
"72484653123","2024-01-18T05:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","290,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0072,5","-0022,5","10183,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0139,1","060,N,+0067,1",,,,,,,,,"10163,5,09379,5","3,9,013,9,+999,9",,,,,,,,,,"MET10901/17/24 21:53:02 METAR KVGT 180553Z 29004KT 10SM CLR 07/M02 A3001 RMK AO2 SLP183 T00721022 10139 20067 53013",
"72484653123","2024-01-18T06:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","310,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0061,5","-0022,5","10185,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02134,5,99,9",,,"1,99,1,+02134,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,02134,1,99,9,99,9",,,,,,,,,,,"10166,5,09382,5",,,,,,,,,,,"MET09401/17/24 22:53:02 METAR KVGT 180653Z 31004KT 10SM FEW070 06/M02 A3002 RMK AO2 SLP185 T00611022","D01      0ADE726"
"72484653123","2024-01-18T07:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","300,5,N,0036,5","22000,5,9,N","016093,5,N,5","+0061,5","-0022,5","10189,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01981,5,99,9",,,"1,99,1,+01981,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01981,1,99,9,99,9","240,M,+0144,1","240,N,+0044,1",,,,,,,,,"10169,5,09385,5",,,,,,,,,,,"MET10401/17/24 23:53:02 METAR KVGT 180753Z 30007KT 10SM FEW065 06/M02 A3003 RMK AO2 SLP189 T00611022 401440044","D01      0ADE726"
"72484653123","2024-01-18T07:59:00","6","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","SOD  ","KVGT ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0144,5","240,N,+0044,5",,,,,,,,,,,"09358,4,10142,4",,,,,,"1,24,00536,050,9999,5","2,24,00402,300,9999,5","3,24,00174,999,9999,5","SOD69224 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 5824 HR MIN TEMP (F): 40AVERAGE STATION PRESSURE:27.635 MINIMUM SEA LEVEL PRESSURE:29.95 TIME OF OCCURRENCE:1549 PEAK WIND SPEED (MPH): 12 PEAK WIND DIR (DEG): 50 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH):  9FASTEST 2MIN DIR (DEG):300 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 3.9 24 HR AVG TEMP (F): 49DEPART FROM NORMAL:  0  HEATING DEGREE DAYS: 16 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):58  LATEST NIGHT MIN TEMP(1900-0800 LST):40 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"72484653123","2024-01-18T08:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","250,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0056,5","-0017,5","10191,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01981,5,99,9","02,5,+02438,5,99,9","04,5,+03353,5,99,9","1,99,1,+01981,5,9","1,99,1,+02438,5,9","2,99,1,+03353,5,9","9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01981,1,99,9,99,9",,,,,,,,,,,"10173,5,09388,5","1,9,009,9,+999,9",,,,,,,,,,"MET11401/18/24 00:53:02 METAR KVGT 180853Z 25003KT 10SM FEW065 FEW080 SCT110 06/M02 A3004 RMK AO2 SLP191 T00561017 51009","D01      0ADE726"
"72484653123","2024-01-18T09:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","300,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0044,5","-0022,5","10196,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02134,5,99,9","02,5,+02591,5,99,9","04,5,+03353,5,99,9","1,99,1,+02134,5,9","1,99,1,+02591,5,9","2,99,1,+03353,5,9","9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,02134,1,99,9,99,9",,,,,,,,,,,"10176,5,09391,5",,,,,,,,,,,"MET10801/18/24 01:53:02 METAR KVGT 180953Z 30003KT 10SM FEW070 FEW085 SCT110 04/M02 A3005 RMK AO2 SLP196 T00441022","D01      0ADE726"
"72484653123","2024-01-18T10:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0050,5","-0017,5","10199,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02134,5,99,9","04,5,+03048,5,99,9","04,5,+03658,5,99,9","1,99,1,+02134,5,9","2,99,1,+03048,5,9","2,99,1,+03658,5,9","9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,02134,1,99,9,99,9",,,,,,,,,,,"10179,5,09394,5",,,,,,,,,,,"MET10801/18/24 02:53:02 METAR KVGT 181053Z 00000KT 10SM FEW070 SCT100 SCT120 05/M02 A3006 RMK AO2 SLP199 T00501017","D01      0ADE726"
"72484653123","2024-01-18T11:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","280,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0033,5","-0022,5","10199,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01829,5,99,9","04,5,+02438,5,99,9","04,5,+03658,5,99,9","1,99,1,+01829,5,9","2,99,1,+02438,5,9","2,99,1,+03658,5,9","9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01829,1,99,9,99,9","060,M,+0072,1","060,N,+0028,1",,,,,,,,,"10179,5,09394,5","0,9,006,9,+999,9",,,,,,,,,,"MET12601/18/24 03:53:02 METAR KVGT 181153Z 28005KT 10SM FEW060 SCT080 SCT120 03/M02 A3006 RMK AO2 SLP199 T00331022 10072 20028 50006","D01      0ADE726"
"72484653123","2024-01-18T12:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","290,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0039,5","-0022,5","10207,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01981,5,99,9","04,5,+02438,5,99,9","04,5,+03353,5,99,9","1,99,1,+01981,5,9","2,99,1,+02438,5,9","2,99,1,+03353,5,9","9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01981,1,99,9,99,9",,,,,,,,,,,"10186,5,09401,5",,,,,,,,,,,"MET10801/18/24 04:53:02 METAR KVGT 181253Z 29003KT 10SM FEW065 SCT080 SCT110 04/M02 A3008 RMK AO2 SLP207 T00391022","D01      0ADE726"
"72484653123","2024-01-18T13:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","300,5,N,0051,5","03353,5,M,N","016093,5,N,5","+0044,5","-0022,5","10214,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01981,5,99,9","04,5,+02438,5,99,9","07,5,+03353,5,99,9","1,99,1,+01981,5,9","2,99,1,+02438,5,9","3,99,1,+03353,5,9","9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01981,1,99,9,99,9",,,,,,,,,,,"10193,5,09407,5",,,,,,,,,,,"MET10801/18/24 05:53:02 METAR KVGT 181353Z 30010KT 10SM FEW065 SCT080 BKN110 04/M02 A3010 RMK AO2 SLP214 T00441022",
"72484653123","2024-01-18T14:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","230,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0044,5","-0022,5","10226,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+01829,5,99,9","04,5,+02591,5,99,9","04,5,+03353,5,99,9","1,99,1,+01829,5,9","2,99,1,+02591,5,9","2,99,1,+03353,5,9","9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01829,1,99,9,99,9",,,,,,,,,,,"10203,5,09417,5","3,9,022,9,+999,9",,,,,,,,,,"MET11901/18/24 06:53:02 METAR KVGT 181453Z 23003KT 10SM FEW060 SCT085 SCT110 04/M02 A3013 RMK AO2 SLP226 T00441022 53022 (CT)","D01      0ADE726"
"72484653123","2024-01-18T15:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0056,5","-0017,5","10236,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+02438,5,99,9","02,5,+03658,5,99,9",,"1,99,1,+02438,5,9","1,99,1,+03658,5,9",,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,02438,1,99,9,99,9",,,,,,,,,,,"10213,5,09426,5",,,,,,,,,,,"MET10601/18/24 07:53:02 METAR KVGT 181553Z 00000KT 10SM FEW080 FEW120 06/M02 A3016 RMK AO2 SLP236 T00561017 (DY)","D01      0ADE726"
"72484653123","2024-01-18T16:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0100,5","-0011,5","10239,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10220,5,09432,5",,,,,,,,,,,"MET09601/18/24 08:53:02 METAR KVGT 181653Z 00000KT 10SM CLR 10/M01 A3018 RMK AO2 SLP239 T01001011 (CT)",
"72484653123","2024-01-18T17:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","130,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0111,5","-0006,5","10243,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0111,1","060,N,+0028,1",,,,,,,,,"10224,5,09436,5","1,9,019,9,+999,9",,,,,,,,,,"MET11401/18/24 09:53:02 METAR KVGT 181753Z 13005KT 10SM CLR 11/M01 A3019 RMK AO2 SLP243 T01111006 10111 20028 51019 (DY)",
"72484653123","2024-01-18T18:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","120,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0128,5","-0017,5","10240,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10220,5,09432,5",,,,,,,,,,,"MET09601/18/24 10:53:02 METAR KVGT 181853Z 12004KT 10SM CLR 13/M02 A3018 RMK AO2 SLP240 T01281017 (MZ)",
"72484653123","2024-01-18T19:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","140,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0144,5","-0017,5","10229,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10213,5,09426,5",,,,,,,,,,,"MET10201/18/24 11:53:02 METAR KVGT 181953Z 14003KT 10SM CLR 14/M02 A3016 RMK AO2 SLP229 T01441017 PNO $ (CT)",
"72484653123","2024-01-18T20:22:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-16","KVGT ","V020","120,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0156,5","-0017,5","99999,9",,,,,,,,,,,,,,,,,,,,,,,,,,,"02,5,+00091,5,99,9",,,"1,99,1,+00091,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,00091,1,99,9,99,9",,,,,,,,,,,"10207,5,09420,5",,,,,,,,,,,"MET09801/18/24 12:22:02 SPECI KVGT 182022Z 12005KT 10SM FEW003 16/M02 A3014 RMK AO2 T01561017 PNO $ (CT)","D01      0ADE726"
"72484653123","2024-01-18T20:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","130,5,N,0031,5","99999,9,9,N","016093,5,N,5","+0156,5","-0017,5","10223,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10207,5,09420,5","8,9,016,9,+999,9",,,,,,,,,,"MET11001/18/24 12:53:02 METAR KVGT 182053Z 13006KT 10SM 16/M02 A3014 RMK AO2 SLP223 6//// T01561017 58016 PNO $ (CT)","R01      7SKY009R02      7GAS009"
"72484653123","2024-01-18T21:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,N,9999,9","22000,5,9,N","016093,5,N,5","+0161,5","-0011,5","10220,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10203,5,09417,5",,,,,,,,,,,"MET10201/18/24 13:53:02 METAR KVGT 182153Z      KT 10SM CLR 16/M01 A3013 RMK AO2 SLP220 T01611011 PNO $ (MZ)",
"72484653123","2024-01-18T22:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,V,0021,5","22000,5,9,N","016093,5,N,5","+0172,5","-0011,5","10218,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10203,5,09417,5",,,,,,,,,,,"MET10201/18/24 14:53:02 METAR KVGT 182253Z VRB04KT 10SM CLR 17/M01 A3013 RMK AO2 SLP218 T01721011 PNO $ (LA)",
"72484653123","2024-01-18T23:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0167,5","-0017,5","10217,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0172,1","060,N,+0111,1",,,,,,,,,"10200,5,09413,5","6,9,006,9,+999,9",,,,,,,,,,"MET12001/18/24 15:53:02 METAR KVGT 182353Z 00000KT 10SM CLR 17/M02 A3012 RMK AO2 SLP217 6//// T01671017 10172 20111 56006 (CM)",
"72484653123","2024-01-19T00:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","999,9,C,0000,5","22000,5,9,N","016093,5,N,5","+0161,5","-0017,5","10217,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10200,5,09413,5",,,,,,,,,,,"MET09101/18/24 16:53:01 METAR KVGT 190053Z 00000KT 10SM CLR 16/M02 A3012 RMK AO2 SLP217 T01611017",
"72484653123","2024-01-19T01:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","280,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0133,5","-0011,5","10222,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10203,5,09417,5",,,,,,,,,,,"MET09101/18/24 17:53:01 METAR KVGT 190153Z 28005KT 10SM CLR 13/M01 A3013 RMK AO2 SLP222 T01331011",
"72484653123","2024-01-19T02:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","310,5,N,0021,5","22000,5,9,N","016093,5,N,5","+0122,5","-0006,5","10226,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10207,5,09420,5","3,9,006,9,+999,9",,,,,,,,,,"MET09701/18/24 18:53:01 METAR KVGT 190253Z 31004KT 10SM CLR 12/M01 A3014 RMK AO2 SLP226 T01221006 53006",
"72484653123","2024-01-19T03:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","290,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0117,5","-0006,5","10227,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10207,5,09420,5",,,,,,,,,,,"MET09101/18/24 19:53:01 METAR KVGT 190353Z 29003KT 10SM CLR 12/M01 A3014 RMK AO2 SLP227 T01171006",
"72484653123","2024-01-19T04:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","290,5,N,0015,5","22000,5,9,N","016093,5,N,5","+0106,5","-0006,5","10227,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10210,5,09423,5",,,,,,,,,,,"MET09101/18/24 20:53:02 METAR KVGT 190453Z 29003KT 10SM CLR 11/M01 A3015 RMK AO2 SLP227 T01061006",
"72484653123","2024-01-19T05:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","340,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0094,5","-0006,5","10227,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","060,M,+0167,1","060,N,+0094,1",,,,,,,,,"10210,5,09423,5","1,9,004,9,+999,9",,,,,,,,,,"MET10901/18/24 21:53:02 METAR KVGT 190553Z 34005KT 10SM CLR 09/M01 A3015 RMK AO2 SLP227 T00941006 10167 20094 51004",
"72484653123","2024-01-19T06:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","320,5,N,0031,5","22000,5,9,N","016093,5,N,5","+0089,5","-0011,5","10225,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10210,5,09423,5",,,,,,,,,,,"MET09101/18/24 22:53:02 METAR KVGT 190653Z 32006KT 10SM CLR 09/M01 A3015 RMK AO2 SLP225 T00891011",
"72484653123","2024-01-19T07:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","310,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0089,5","-0017,5","10225,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","240,M,+0172,1","240,N,+0028,1",,,,,,,,,"10210,5,09423,5",,,,,,,,,,,"MET10101/18/24 23:53:02 METAR KVGT 190753Z 31005KT 10SM CLR 09/M02 A3015 RMK AO2 SLP225 T00891017 401720028",
"72484653123","2024-01-19T07:59:00","6","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","SOD  ","KVGT ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","24,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"240,M,+0172,5","240,N,+0028,5",,,,,,,,,,,"09416,4,10190,4",,,,,,"1,24,00626,310,9999,5","2,24,00581,310,9999,5","3,24,00179,999,9999,5","SOD69224 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 6324 HR MIN TEMP (F): 37AVERAGE STATION PRESSURE:27.805 MINIMUM SEA LEVEL PRESSURE:30.09 TIME OF OCCURRENCE:0054 PEAK WIND SPEED (MPH): 14 PEAK WIND DIR (DEG):310 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 13FASTEST 2MIN DIR (DEG):310 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.0 24 HR AVG TEMP (F): 50DEPART FROM NORMAL:  1  HEATING DEGREE DAYS: 15 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):63  LATEST NIGHT MIN TEMP(1900-0800 LST):37 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00",
"72484653123","2024-01-19T08:53:00","7","36.21205","-115.19394","667.4","LAS VEGAS AIR TERMINAL, NV US","FM-15","KVGT ","V020","280,5,N,0026,5","22000,5,9,N","016093,5,N,5","+0083,5","-0011,5","10220,5","01,0000,9,5",,,,,,,,,,,,,,,,,,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9",,,,,,,,,,,"10207,5,09420,5","8,9,004,9,+999,9",,,,,,,,,,"MET09701/19/24 00:53:02 METAR KVGT 190853Z 28005KT 10SM CLR 08/M01 A3014 RMK AO2 SLP220 T00831011 58004",
